timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2017-11-06 00:00:00,1.5,1.7990000000000002,0.5,1.7,649.12,1509940799999,725.1214200000003,33,207.45,351.41442,102081295.76947328
2017-11-06 04:00:00,1.3,1.681,1.3,1.625,52482.55,1509955199999,83759.739135,357,22743.92,37202.075595,102182662.8365658
2017-11-06 08:00:00,1.6011,1.676,1.58,1.6288,21742.42,1509969599999,35135.216283,147,6061.37,9898.109869,102286567.18669865
2017-11-06 12:00:00,1.6288,1.6288,1.5645,1.6148,22186.53,1509983999999,35352.202964,167,10238.95,16420.835875999994,102285027.23346716
2017-11-06 16:00:00,1.6148,1.631,1.5645,1.5868,11769.81,1509998399999,18659.767744999997,132,3149.95,4991.658829,102282987.76346712
2017-11-06 20:00:00,1.5948,1.598,1.55,1.571,11784.91,1510012799999,18496.288002,82,4687.28,7415.798591,102276735.39579208
2017-11-07 00:00:00,1.571,1.6188,1.5389,1.6188,8357.26,1510027199999,13020.305392,77,3138.55,4930.730482,102276697.22246122
2017-11-07 04:00:00,1.6184,1.6188,1.5548,1.5705,14243.17,1510041599999,22617.071512000002,85,6924.68,11022.036829,102367199.44157042
2017-11-07 08:00:00,1.59,1.6184,1.5548,1.5864,4580.82,1510055999999,7303.717374,59,2940.45,4683.293875,102367874.81057347
2017-11-07 12:00:00,1.6183,1.7885,1.5801,1.7353,60503.3,1510070399999,101429.65048200001,348,41627.8,69732.239267,102374105.92375636
2017-11-07 16:00:00,1.7191,1.7990000000000002,1.6593,1.7990000000000002,35369.35,1510084799999,60989.326593,180,13821.71,24009.16361,102370387.96129888
2017-11-07 20:00:00,1.79,1.8,1.7196,1.8,11075.83,1510099199999,19411.659616,102,9287.76,16260.344368,102361863.02439556
2017-11-08 00:00:00,1.7901,1.946,1.7479,1.81,47473.55,1510113599999,87225.154895,211,15731.76,29188.540598000003,102438980.58601828
