timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2019-04-29,4.755,4.755,3.661,3.7769999999999997,1579303.101,1556582399999,6385624.011681,15098,576148.889,2310786.39142,0
2019-04-30,3.7769999999999997,4.075,3.75,3.917,638430.339,1556668799999,2497699.912331,9183,313331.207,1226633.4335989999,0
2019-05-01,3.9130000000000003,4.65,3.8760000000000003,4.3919999999999995,1702261.315,1556755199999,7428961.2091080025,29530,759667.936,3308771.654432,0
2019-05-02,4.391,4.6610000000000005,4.1739999999999995,4.61,1133146.033,1556841599999,5041541.354905,19905,500237.89700000006,2231370.0809009997,0
2019-05-03,4.6080000000000005,5.38,4.55,5.332999999999998,2774683.236,1556927999999,13822797.787285,51121,1265318.22,6297378.718835,0
2019-05-04,5.341,5.66,4.706,5.242999999999999,3500511.251,1557014399999,18198056.247086998,61475,1625908.376,8473875.922258,0
2019-05-05,5.2379999999999995,5.2379999999999995,4.774,4.837,1544214.9740000004,1557100799999,7652043.951899,26346,716968.657,3557359.510683,0
2019-05-06,4.838,4.94,4.502,4.763,1395933.4119999998,1557187199999,6558220.970533,23059,614375.48,2890164.646143,0
2019-05-07,4.763,5.0710000000000015,4.59,4.596,1104548.01,1557273599999,5326560.006073,21032,469349.79600000003,2269594.347847,0
2019-05-08,4.601,4.635,4.242,4.313,1025911.947,1557359999999,4565487.34664,17438,440755.37299999996,1963246.85602,0
2019-05-09,4.342,4.4910000000000005,3.415,3.88,1848165.513,1557446399999,7171406.387957001,37773,824087.838,3195651.2874990012,0
2019-05-10,3.884,4.114,3.611,3.7969999999999997,1403065.5559999999,1557532799999,5404000.9886839995,28532,659442.8910000001,2545963.8689220003,0
2019-05-11,3.804,4.175,3.7,3.9019999999999997,1421951.65,1557619199999,5652623.7918879995,21412,640101.2,2550004.771736,0
2019-05-12,3.904,4.04,3.6039999999999996,3.75,828353.863,1557705599999,3187735.941642,13504,371027.765,1430033.674963,0
2019-05-13,3.75,4.173,3.734,3.897,1023379.1170000001,1557791999999,4070693.8730980004,16524,523050.5770000001,2085387.331814,0
2019-05-14,3.897,4.087,3.779,4.0,1214232.757,1557878399999,4765340.493813,18457,494953.08700000006,1943764.8024509999,0
2019-05-15,4.0,4.8,3.986,4.547,1592045.388,1557964799999,6934141.167833,26490,814376.407,3543986.925606,0
2019-05-16,4.546,4.78,4.0,4.2780000000000005,1678626.34,1558051199999,7287284.965833997,31666,818676.36,3559744.2889690013,0
2019-05-17,4.268,4.792,3.95,4.413,2800485.785,1558137599999,12422339.763761,54951,1295488.8190000001,5761131.350143001,0
2019-05-18,4.413,5.0,4.33,4.684,1869590.999,1558223999999,8791708.716980001,36732,858776.3659999998,4033116.9392830003,0
2019-05-19,4.684,5.171,4.636,4.852,1758978.665,1558310399999,8654246.083242,39128,799557.7779999998,3937168.621849,0
2019-05-20,4.852,4.863,4.4319999999999995,4.673,1532786.2859999996,1558396799999,7173289.533783,35161,683935.4190000001,3204048.508363,0
2019-05-21,4.668,4.864,4.48,4.743,1172703.7040000001,1558483199999,5441442.097375,26601,543300.182,2523867.487076,0
2019-05-22,4.74,4.8210000000000015,4.3,4.306,997542.191,1558569599999,4502530.392546,22162,401134.08200000005,1814012.0522069999,0
2019-05-23,4.309,4.363,4.115,4.337,976154.051,1558655999999,4121770.882865,19374,435246.201,1839471.9917669997,0
2019-05-24,4.335,4.77,4.258,4.454,2054989.8830000001,1558742399999,9307135.124716,39368,815914.382,3699866.182268,0
2019-05-25,4.447,4.6,4.287,4.385,606239.443,1558828799999,2711262.274397,12111,277499.718,1244909.259276,0
2019-05-26,4.385,4.543,4.238,4.481,549918.061,1558915199999,2405739.019274,12660,240810.34600000002,1053798.801373,0
2019-05-27,4.478,4.699,4.47,4.655,660167.301,1559001599999,3021798.990361,14063,308025.917,1409317.3023340001,0
2019-05-28,4.665,4.863,4.474,4.7780000000000005,650998.4,1559087999999,3026974.884803,14676,332494.67600000004,1550119.548295,0
2019-05-29,4.794,4.873,4.5,4.6960000000000015,598479.755,1559174399999,2796012.9716849998,13479,242997.195,1135005.543361,0
2019-05-30,4.6819999999999995,6.603,4.668,5.926,5953590.293,1559260799999,34435758.017495,105213,2820583.0889999997,16303611.219213,0
2019-05-31,5.928,5.93,5.211,5.782,3477721.8660000013,1559347199999,19427539.042429,47748,1583808.425,8855780.949757,0
